,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,area_name,total_cases,area_code,tot_mobility
697,2020-11-18,-36.0,-1.0,20.0,-40.0,-36.0,14.0,Barking and Dagenham,21871,E09000002,-28.25
698,2020-11-19,-38.0,-6.0,10.0,-36.0,-36.0,14.0,Barking and Dagenham,21871,E09000002,-29.0
699,2020-11-20,-40.0,2.0,12.0,-36.0,-34.0,15.0,Barking and Dagenham,21871,E09000002,-27.0
700,2020-11-23,-34.0,-7.0,33.0,-36.0,-36.0,13.0,Barking and Dagenham,21871,E09000002,-28.25
701,2020-11-24,-34.0,-8.0,31.0,-37.0,-37.0,13.0,Barking and Dagenham,21871,E09000002,-29.0
702,2020-11-25,-36.0,-1.0,13.0,-40.0,-35.0,14.0,Barking and Dagenham,21871,E09000002,-28.0
703,2020-11-26,-33.0,-2.0,40.0,-34.0,-35.0,13.0,Barking and Dagenham,21871,E09000002,-26.0
704,2020-11-27,-38.0,4.0,20.0,-35.0,-34.0,14.0,Barking and Dagenham,21871,E09000002,-25.75
705,2020-11-30,-31.0,-5.0,13.0,-37.0,-36.0,13.0,Barking and Dagenham,21871,E09000002,-27.25
706,2020-12-01,-34.0,-8.0,22.0,-34.0,-35.0,13.0,Barking and Dagenham,21871,E09000002,-27.75
707,2020-12-02,-20.0,-2.0,8.0,-34.0,-30.0,11.0,Barking and Dagenham,21871,E09000002,-21.5
708,2020-12-03,-25.0,-12.0,-14.0,-32.0,-30.0,11.0,Barking and Dagenham,21871,E09000002,-24.75
709,2020-12-04,-23.0,-1.0,5.0,-29.0,-28.0,11.0,Barking and Dagenham,21871,E09000002,-20.25
710,2020-12-07,-16.0,-7.0,20.0,-33.0,-33.0,10.0,Barking and Dagenham,21871,E09000002,-22.25
711,2020-12-08,-18.0,-8.0,23.0,-30.0,-32.0,11.0,Barking and Dagenham,21871,E09000002,-22.0
712,2020-12-09,-23.0,-3.0,6.0,-38.0,-31.0,11.0,Barking and Dagenham,21871,E09000002,-23.75
713,2020-12-10,-19.0,-3.0,14.0,-33.0,-32.0,10.0,Barking and Dagenham,21871,E09000002,-21.75
714,2020-12-11,-24.0,-1.0,27.0,-29.0,-30.0,10.0,Barking and Dagenham,21871,E09000002,-21.0
715,2020-12-14,-15.0,-6.0,38.0,-27.0,-36.0,10.0,Barking and Dagenham,21871,E09000002,-21.0
716,2020-12-15,-11.0,-6.0,26.0,-29.0,-36.0,10.0,Barking and Dagenham,21871,E09000002,-20.5
717,2020-12-16,-24.0,1.0,6.0,-40.0,-36.0,12.0,Barking and Dagenham,21871,E09000002,-24.75
718,2020-12-17,-22.0,0.0,34.0,-38.0,-38.0,13.0,Barking and Dagenham,21871,E09000002,-24.5
719,2020-12-18,-30.0,-1.0,10.0,-39.0,-40.0,15.0,Barking and Dagenham,21871,E09000002,-27.5
720,2020-12-21,-30.0,5.0,4.0,-50.0,-53.0,18.0,Barking and Dagenham,21871,E09000002,-32.0
721,2020-12-22,-29.0,7.0,18.0,-49.0,-56.0,19.0,Barking and Dagenham,21871,E09000002,-31.75
722,2020-12-23,-26.0,29.0,-5.0,-54.0,-57.0,20.0,Barking and Dagenham,21871,E09000002,-27.0
723,2020-12-24,-28.0,27.0,17.0,-56.0,-66.0,22.0,Barking and Dagenham,21871,E09000002,-30.75
724,2020-12-25,-89.0,-83.0,-5.0,-90.0,-87.0,34.0,Barking and Dagenham,21871,E09000002,-87.25
725,2020-12-28,-52.0,-22.0,22.0,-67.0,-75.0,27.0,Barking and Dagenham,21871,E09000002,-54.0
726,2020-12-29,-41.0,-12.0,15.0,-61.0,-66.0,25.0,Barking and Dagenham,21871,E09000002,-45.0
727,2020-12-30,-40.0,3.0,14.0,-62.0,-64.0,24.0,Barking and Dagenham,21871,E09000002,-40.75
728,2020-12-31,-40.0,10.0,6.0,-60.0,-67.0,24.0,Barking and Dagenham,21871,E09000002,-39.25
729,2021-01-01,-79.0,-60.0,-13.0,-77.0,-81.0,33.0,Barking and Dagenham,21871,E09000002,-74.25
730,2021-01-04,-43.0,-17.0,-15.0,-55.0,-52.0,20.0,Barking and Dagenham,21871,E09000002,-41.75
731,2021-01-05,-49.0,-22.0,-21.0,-56.0,-52.0,21.0,Barking and Dagenham,21871,E09000002,-44.75
732,2021-01-06,-49.0,-13.0,5.0,-58.0,-51.0,21.0,Barking and Dagenham,21871,E09000002,-42.75
733,2021-01-07,-50.0,-17.0,17.0,-56.0,-51.0,21.0,Barking and Dagenham,21871,E09000002,-43.5
734,2021-01-08,-54.0,-17.0,-2.0,-55.0,-50.0,22.0,Barking and Dagenham,21871,E09000002,-44.0
735,2021-01-11,-48.0,-20.0,8.0,-55.0,-52.0,20.0,Barking and Dagenham,21871,E09000002,-43.75
736,2021-01-12,-50.0,-22.0,3.0,-55.0,-53.0,21.0,Barking and Dagenham,21871,E09000002,-45.0
737,2021-01-13,-53.0,-19.0,-31.0,-59.0,-52.0,20.0,Barking and Dagenham,21871,E09000002,-45.75
738,2021-01-14,-53.0,-22.0,-31.0,-56.0,-54.0,21.0,Barking and Dagenham,21871,E09000002,-46.25
739,2021-01-15,-51.0,-14.0,7.0,-54.0,-50.0,20.0,Barking and Dagenham,21871,E09000002,-42.25
740,2021-01-18,-47.0,-19.0,10.0,-56.0,-53.0,18.0,Barking and Dagenham,21871,E09000002,-43.75
741,2021-01-19,-52.0,-23.0,3.0,-55.0,-53.0,19.0,Barking and Dagenham,21871,E09000002,-45.75
742,2021-01-20,-52.0,-18.0,-24.0,-58.0,-52.0,20.0,Barking and Dagenham,21871,E09000002,-45.0
743,2021-01-21,-48.0,-15.0,14.0,-55.0,-51.0,19.0,Barking and Dagenham,21871,E09000002,-42.25
744,2021-01-22,-50.0,-12.0,38.0,-53.0,-49.0,20.0,Barking and Dagenham,21871,E09000002,-41.0
745,2021-01-25,-45.0,-14.0,31.0,-53.0,-51.0,18.0,Barking and Dagenham,21871,E09000002,-40.75
746,2021-01-26,-49.0,-22.0,-2.0,-55.0,-52.0,19.0,Barking and Dagenham,21871,E09000002,-44.5
747,2021-01-27,-50.0,-12.0,7.0,-56.0,-51.0,19.0,Barking and Dagenham,21871,E09000002,-42.25
748,2021-01-28,-47.0,-15.0,17.0,-52.0,-49.0,19.0,Barking and Dagenham,21871,E09000002,-40.75
749,2021-01-29,-47.0,-8.0,20.0,-49.0,-48.0,19.0,Barking and Dagenham,21871,E09000002,-38.0
750,2020-02-17,8.0,4.0,11.0,-5.0,-14.0,2.0,Barnet,28165,E09000003,-1.75
751,2020-02-18,6.0,-3.0,10.0,-7.0,-14.0,3.0,Barnet,28165,E09000003,-4.5
752,2020-02-19,3.0,-3.0,-21.0,-10.0,-14.0,3.0,Barnet,28165,E09000003,-6.0
753,2020-02-20,2.0,-4.0,-18.0,-9.0,-15.0,3.0,Barnet,28165,E09000003,-6.5
754,2020-02-21,2.0,0.0,8.0,-8.0,-15.0,3.0,Barnet,28165,E09000003,-5.25
755,2020-02-24,-6.0,2.0,-20.0,-4.0,0.0,1.0,Barnet,28165,E09000003,-2.0
756,2020-02-25,-4.0,4.0,-1.0,1.0,2.0,0.0,Barnet,28165,E09000003,0.75
757,2020-02-26,-4.0,2.0,-3.0,-1.0,2.0,0.0,Barnet,28165,E09000003,-0.25
758,2020-02-27,-6.0,1.0,-12.0,-1.0,1.0,0.0,Barnet,28165,E09000003,-1.25
759,2020-02-28,-8.0,1.0,-24.0,-2.0,1.0,1.0,Barnet,28165,E09000003,-2.0
760,2020-03-02,-1.0,9.0,7.0,3.0,1.0,0.0,Barnet,28165,E09000003,3.0
761,2020-03-03,-2.0,4.0,3.0,-1.0,2.0,0.0,Barnet,28165,E09000003,0.75
762,2020-03-04,-4.0,5.0,-19.0,-1.0,1.0,1.0,Barnet,28165,E09000003,0.25
763,2020-03-05,-9.0,1.0,-26.0,-2.0,0.0,2.0,Barnet,28165,E09000003,-2.5
764,2020-03-06,-2.0,12.0,32.0,-2.0,1.0,1.0,Barnet,28165,E09000003,2.25
765,2020-03-09,-4.0,12.0,5.0,-2.0,-1.0,1.0,Barnet,28165,E09000003,1.25
766,2020-03-10,-5.0,8.0,19.0,2.0,-5.0,2.0,Barnet,28165,E09000003,0.0
767,2020-03-11,-4.0,10.0,18.0,-6.0,-3.0,3.0,Barnet,28165,E09000003,-0.75
768,2020-03-12,-5.0,19.0,3.0,-10.0,-5.0,3.0,Barnet,28165,E09000003,-0.25
769,2020-03-13,-8.0,18.0,19.0,-13.0,-8.0,5.0,Barnet,28165,E09000003,-2.75
770,2020-03-16,-9.0,32.0,57.0,-21.0,-17.0,8.0,Barnet,28165,E09000003,-3.75
771,2020-03-17,-16.0,30.0,22.0,-29.0,-27.0,12.0,Barnet,28165,E09000003,-10.5
772,2020-03-18,-16.0,42.0,22.0,-34.0,-35.0,16.0,Barnet,28165,E09000003,-10.75
773,2020-03-19,-17.0,45.0,-15.0,-39.0,-41.0,17.0,Barnet,28165,E09000003,-13.0
774,2020-03-20,-30.0,20.0,31.0,-41.0,-43.0,19.0,Barnet,28165,E09000003,-23.5
775,2020-03-23,-48.0,-2.0,49.0,-55.0,-61.0,25.0,Barnet,28165,E09000003,-41.5
776,2020-03-24,-70.0,-17.0,50.0,-64.0,-71.0,31.0,Barnet,28165,E09000003,-55.5
777,2020-03-25,-71.0,-23.0,39.0,-69.0,-74.0,33.0,Barnet,28165,E09000003,-59.25
778,2020-03-26,-72.0,-24.0,52.0,-71.0,-76.0,34.0,Barnet,28165,E09000003,-60.75
779,2020-03-27,-75.0,-26.0,37.0,-70.0,-75.0,34.0,Barnet,28165,E09000003,-61.5
780,2020-03-30,-75.0,-28.0,0.0,-74.0,-78.0,33.0,Barnet,28165,E09000003,-63.75
781,2020-03-31,-73.0,-28.0,38.0,-73.0,-78.0,34.0,Barnet,28165,E09000003,-63.0
782,2020-04-01,-74.0,-30.0,14.0,-74.0,-78.0,35.0,Barnet,28165,E09000003,-64.0
783,2020-04-02,-73.0,-29.0,41.0,-73.0,-78.0,35.0,Barnet,28165,E09000003,-63.25
784,2020-04-03,-74.0,-28.0,42.0,-71.0,-77.0,34.0,Barnet,28165,E09000003,-62.5
785,2020-04-06,-72.0,-25.0,25.0,-72.0,-78.0,33.0,Barnet,28165,E09000003,-61.75
786,2020-04-07,-70.0,-25.0,81.0,-70.0,-78.0,33.0,Barnet,28165,E09000003,-60.75
787,2020-04-08,-73.0,-26.0,40.0,-72.0,-78.0,33.0,Barnet,28165,E09000003,-62.25
788,2020-04-09,-73.0,-25.0,66.0,-71.0,-80.0,34.0,Barnet,28165,E09000003,-62.25
789,2020-04-10,-77.0,-33.0,81.0,-74.0,-85.0,37.0,Barnet,28165,E09000003,-67.25
790,2020-04-13,-78.0,-35.0,48.0,-78.0,-87.0,36.0,Barnet,28165,E09000003,-69.5
791,2020-04-14,-71.0,-25.0,69.0,-70.0,-78.0,32.0,Barnet,28165,E09000003,-61.0
792,2020-04-15,-74.0,-30.0,67.0,-71.0,-78.0,34.0,Barnet,28165,E09000003,-63.25
793,2020-04-16,-73.0,-29.0,66.0,-71.0,-78.0,31.0,Barnet,28165,E09000003,-62.75
794,2020-04-17,-74.0,-26.0,15.0,-70.0,-76.0,34.0,Barnet,28165,E09000003,-61.5
795,2020-04-20,-71.0,-26.0,88.0,-69.0,-75.0,31.0,Barnet,28165,E09000003,-60.25
796,2020-04-21,-71.0,-28.0,101.0,-68.0,-74.0,32.0,Barnet,28165,E09000003,-60.25
797,2020-04-22,-70.0,-26.0,98.0,-69.0,-74.0,33.0,Barnet,28165,E09000003,-59.75
798,2020-04-23,-69.0,-22.0,125.0,-68.0,-74.0,32.0,Barnet,28165,E09000003,-58.25
799,2020-04-24,-70.0,-22.0,109.0,-66.0,-72.0,32.0,Barnet,28165,E09000003,-57.5
800,2020-04-27,-68.0,-24.0,79.0,-68.0,-73.0,30.0,Barnet,28165,E09000003,-58.25
801,2020-04-28,-75.0,-35.0,-33.0,-72.0,-74.0,34.0,Barnet,28165,E09000003,-64.0
802,2020-04-29,-71.0,-25.0,12.0,-70.0,-73.0,33.0,Barnet,28165,E09000003,-59.75
803,2020-04-30,-72.0,-28.0,6.0,-71.0,-73.0,33.0,Barnet,28165,E09000003,-61.0
804,2020-05-01,-71.0,-23.0,14.0,-68.0,-72.0,33.0,Barnet,28165,E09000003,-58.5
805,2020-05-04,-66.0,-18.0,105.0,-65.0,-71.0,30.0,Barnet,28165,E09000003,-55.0
806,2020-05-05,-66.0,-20.0,107.0,-65.0,-72.0,31.0,Barnet,28165,E09000003,-55.75
807,2020-05-06,-66.0,-18.0,119.0,-65.0,-71.0,31.0,Barnet,28165,E09000003,-55.0
808,2020-05-07,-63.0,-14.0,143.0,-64.0,-71.0,30.0,Barnet,28165,E09000003,-53.0
809,2020-05-08,-68.0,-18.0,184.0,-67.0,-80.0,33.0,Barnet,28165,E09000003,-58.25
810,2020-05-11,-66.0,-20.0,37.0,-66.0,-70.0,30.0,Barnet,28165,E09000003,-55.5
811,2020-05-12,-63.0,-19.0,114.0,-63.0,-70.0,30.0,Barnet,28165,E09000003,-53.75
812,2020-05-13,-66.0,-21.0,58.0,-65.0,-69.0,31.0,Barnet,28165,E09000003,-55.25
813,2020-05-14,-63.0,-18.0,120.0,-64.0,-69.0,30.0,Barnet,28165,E09000003,-53.5
814,2020-05-15,-64.0,-16.0,148.0,-60.0,-67.0,29.0,Barnet,28165,E09000003,-51.75
815,2020-05-18,-59.0,-13.0,186.0,-59.0,-67.0,27.0,Barnet,28165,E09000003,-49.5
816,2020-05-19,-59.0,-14.0,234.0,-58.0,-68.0,27.0,Barnet,28165,E09000003,-49.75
817,2020-05-20,-59.0,-11.0,192.0,-59.0,-67.0,28.0,Barnet,28165,E09000003,-49.0
818,2020-05-21,-58.0,-10.0,180.0,-60.0,-67.0,28.0,Barnet,28165,E09000003,-48.75
819,2020-05-22,-60.0,-11.0,128.0,-58.0,-64.0,28.0,Barnet,28165,E09000003,-48.25
820,2020-05-25,-59.0,-12.0,317.0,-62.0,-82.0,27.0,Barnet,28165,E09000003,-53.75
821,2020-05-26,-56.0,-10.0,208.0,-56.0,-66.0,26.0,Barnet,28165,E09000003,-47.0
822,2020-05-27,-55.0,-10.0,180.0,-57.0,-65.0,27.0,Barnet,28165,E09000003,-46.75
823,2020-05-28,-54.0,-9.0,210.0,-56.0,-66.0,26.0,Barnet,28165,E09000003,-46.25
824,2020-05-29,-60.0,-15.0,206.0,-55.0,-65.0,27.0,Barnet,28165,E09000003,-48.75
825,2020-06-01,-53.0,-5.0,200.0,-54.0,-62.0,24.0,Barnet,28165,E09000003,-43.5
826,2020-06-02,-54.0,-12.0,230.0,-53.0,-62.0,24.0,Barnet,28165,E09000003,-45.25
827,2020-06-03,-57.0,-16.0,62.0,-58.0,-62.0,27.0,Barnet,28165,E09000003,-48.25
828,2020-06-04,-56.0,-13.0,107.0,-57.0,-62.0,27.0,Barnet,28165,E09000003,-47.0
829,2020-06-05,-58.0,-12.0,85.0,-55.0,-60.0,26.0,Barnet,28165,E09000003,-46.25
830,2020-06-08,-53.0,-11.0,125.0,-54.0,-60.0,24.0,Barnet,28165,E09000003,-44.5
831,2020-06-09,-54.0,-13.0,176.0,-53.0,-61.0,24.0,Barnet,28165,E09000003,-45.25
832,2020-06-10,-58.0,-17.0,29.0,-59.0,-62.0,27.0,Barnet,28165,E09000003,-49.0
833,2020-06-11,-54.0,-14.0,94.0,-57.0,-61.0,26.0,Barnet,28165,E09000003,-46.5
834,2020-06-12,-56.0,-11.0,90.0,-53.0,-58.0,25.0,Barnet,28165,E09000003,-44.5
835,2020-06-15,-37.0,-8.0,181.0,-49.0,-58.0,22.0,Barnet,28165,E09000003,-38.0
836,2020-06-16,-39.0,-10.0,201.0,-49.0,-58.0,23.0,Barnet,28165,E09000003,-39.0
837,2020-06-17,-43.0,-13.0,101.0,-52.0,-59.0,25.0,Barnet,28165,E09000003,-41.75
838,2020-06-18,-45.0,-13.0,81.0,-55.0,-60.0,25.0,Barnet,28165,E09000003,-43.25
839,2020-06-19,-44.0,-9.0,92.0,-51.0,-57.0,23.0,Barnet,28165,E09000003,-40.25
840,2020-06-22,-35.0,-5.0,220.0,-47.0,-58.0,21.0,Barnet,28165,E09000003,-36.25
841,2020-06-23,-37.0,-8.0,225.0,-46.0,-59.0,21.0,Barnet,28165,E09000003,-37.5
842,2020-06-24,-40.0,-5.0,186.0,-48.0,-57.0,21.0,Barnet,28165,E09000003,-37.5
843,2020-06-25,-41.0,-3.0,200.0,-49.0,-57.0,21.0,Barnet,28165,E09000003,-37.5
844,2020-06-26,-44.0,-3.0,156.0,-47.0,-56.0,21.0,Barnet,28165,E09000003,-37.5
845,2020-06-29,-38.0,-8.0,113.0,-49.0,-56.0,21.0,Barnet,28165,E09000003,-37.75
846,2020-06-30,-39.0,-13.0,114.0,-50.0,-57.0,22.0,Barnet,28165,E09000003,-39.75
847,2020-07-01,-38.0,-11.0,117.0,-49.0,-56.0,22.0,Barnet,28165,E09000003,-38.5
848,2020-07-02,-39.0,-11.0,103.0,-50.0,-57.0,22.0,Barnet,28165,E09000003,-39.25
849,2020-07-03,-40.0,-8.0,127.0,-46.0,-54.0,21.0,Barnet,28165,E09000003,-37.0
850,2020-07-06,-29.0,-8.0,143.0,-42.0,-56.0,19.0,Barnet,28165,E09000003,-33.75
851,2020-07-07,-29.0,-14.0,140.0,-40.0,-57.0,20.0,Barnet,28165,E09000003,-35.0
852,2020-07-08,-35.0,-15.0,44.0,-48.0,-56.0,22.0,Barnet,28165,E09000003,-38.5
853,2020-07-09,-36.0,-15.0,38.0,-49.0,-56.0,21.0,Barnet,28165,E09000003,-39.0
854,2020-07-10,-32.0,-7.0,148.0,-43.0,-53.0,18.0,Barnet,28165,E09000003,-33.75
855,2020-07-13,-29.0,-8.0,175.0,-45.0,-55.0,18.0,Barnet,28165,E09000003,-34.25
856,2020-07-14,-28.0,-13.0,165.0,-44.0,-56.0,19.0,Barnet,28165,E09000003,-35.25
857,2020-07-15,-27.0,-14.0,105.0,-48.0,-53.0,20.0,Barnet,28165,E09000003,-35.5
858,2020-07-16,-23.0,-10.0,173.0,-47.0,-54.0,19.0,Barnet,28165,E09000003,-33.5
859,2020-07-17,-26.0,-7.0,188.0,-43.0,-51.0,16.0,Barnet,28165,E09000003,-31.75
860,2020-07-20,-20.0,-7.0,182.0,-45.0,-54.0,17.0,Barnet,28165,E09000003,-31.5
861,2020-07-21,-21.0,-13.0,182.0,-46.0,-54.0,18.0,Barnet,28165,E09000003,-33.5
862,2020-07-22,-21.0,-11.0,155.0,-46.0,-54.0,18.0,Barnet,28165,E09000003,-33.0
863,2020-07-23,-22.0,-10.0,155.0,-47.0,-55.0,18.0,Barnet,28165,E09000003,-33.5
864,2020-07-24,-26.0,-13.0,145.0,-44.0,-53.0,16.0,Barnet,28165,E09000003,-34.0
865,2020-07-27,-25.0,-14.0,30.0,-49.0,-58.0,19.0,Barnet,28165,E09000003,-36.5
866,2020-07-28,-21.0,-12.0,157.0,-46.0,-56.0,18.0,Barnet,28165,E09000003,-33.75
867,2020-07-29,-20.0,-12.0,132.0,-46.0,-56.0,18.0,Barnet,28165,E09000003,-33.5
868,2020-07-30,-19.0,-8.0,164.0,-47.0,-58.0,18.0,Barnet,28165,E09000003,-33.0
869,2020-07-31,-25.0,-10.0,126.0,-44.0,-55.0,14.0,Barnet,28165,E09000003,-33.5
870,2020-08-03,-13.0,-11.0,138.0,-46.0,-57.0,15.0,Barnet,28165,E09000003,-31.75
871,2020-08-04,-11.0,-16.0,149.0,-45.0,-58.0,16.0,Barnet,28165,E09000003,-32.5
872,2020-08-05,-11.0,-17.0,121.0,-46.0,-56.0,17.0,Barnet,28165,E09000003,-32.5
873,2020-08-06,-19.0,-12.0,147.0,-47.0,-57.0,16.0,Barnet,28165,E09000003,-33.75
874,2020-08-07,-26.0,-13.0,120.0,-46.0,-56.0,15.0,Barnet,28165,E09000003,-35.25
875,2020-08-10,-11.0,-12.0,114.0,-47.0,-58.0,14.0,Barnet,28165,E09000003,-32.0
876,2020-08-11,-13.0,-17.0,114.0,-46.0,-59.0,16.0,Barnet,28165,E09000003,-33.75
877,2020-08-12,-13.0,-16.0,84.0,-48.0,-57.0,16.0,Barnet,28165,E09000003,-33.5
878,2020-08-13,-21.0,-14.0,88.0,-49.0,-58.0,17.0,Barnet,28165,E09000003,-35.5
879,2020-08-14,-28.0,-18.0,25.0,-49.0,-56.0,16.0,Barnet,28165,E09000003,-37.75
880,2020-08-17,-10.0,-19.0,,-48.0,-58.0,15.0,Barnet,28165,E09000003,-33.75
881,2020-08-18,-10.0,-20.0,,-45.0,-56.0,15.0,Barnet,28165,E09000003,-32.75
882,2020-08-19,-16.0,-27.0,,-50.0,-57.0,18.0,Barnet,28165,E09000003,-37.5
883,2020-08-20,-15.0,-14.0,,-47.0,-56.0,15.0,Barnet,28165,E09000003,-33.0
884,2020-08-21,-24.0,-16.0,,-47.0,-55.0,15.0,Barnet,28165,E09000003,-35.5
885,2020-08-24,-3.0,-16.0,,-45.0,-56.0,14.0,Barnet,28165,E09000003,-30.0
886,2020-08-25,-7.0,-23.0,,-46.0,-57.0,16.0,Barnet,28165,E09000003,-33.25
887,2020-08-26,2.0,-17.0,,-43.0,-54.0,14.0,Barnet,28165,E09000003,-28.0
888,2020-08-27,-18.0,-17.0,,-48.0,-56.0,16.0,Barnet,28165,E09000003,-34.75
889,2020-08-28,-18.0,-14.0,,-45.0,-54.0,14.0,Barnet,28165,E09000003,-32.75
890,2020-08-31,8.0,-21.0,,-53.0,-74.0,16.0,Barnet,28165,E09000003,-35.0
891,2020-09-01,-12.0,-12.0,,-43.0,-54.0,15.0,Barnet,28165,E09000003,-30.25
892,2020-09-02,-12.0,-14.0,,-44.0,-52.0,15.0,Barnet,28165,E09000003,-30.5
893,2020-09-03,-17.0,-13.0,,-45.0,-53.0,15.0,Barnet,28165,E09000003,-32.0
894,2020-09-04,-17.0,-10.0,,-39.0,-49.0,13.0,Barnet,28165,E09000003,-28.75
895,2020-09-07,-15.0,-9.0,,-39.0,-52.0,13.0,Barnet,28165,E09000003,-28.75
896,2020-09-08,-13.0,-11.0,,-36.0,-52.0,13.0,Barnet,28165,E09000003,-28.0
897,2020-09-09,-16.0,-12.0,,-36.0,-49.0,13.0,Barnet,28165,E09000003,-28.25
898,2020-09-10,-14.0,-10.0,,-37.0,-50.0,13.0,Barnet,28165,E09000003,-27.75
899,2020-09-11,-16.0,-10.0,105.0,-36.0,-47.0,11.0,Barnet,28165,E09000003,-27.25
900,2020-09-14,-15.0,-8.0,135.0,-36.0,-45.0,12.0,Barnet,28165,E09000003,-26.0
901,2020-09-15,-15.0,-11.0,137.0,-35.0,-45.0,13.0,Barnet,28165,E09000003,-26.5
902,2020-09-16,-14.0,-10.0,90.0,-36.0,-45.0,13.0,Barnet,28165,E09000003,-26.25
903,2020-09-17,-14.0,-8.0,118.0,-37.0,-45.0,13.0,Barnet,28165,E09000003,-26.0
904,2020-09-18,-15.0,-7.0,103.0,-33.0,-44.0,11.0,Barnet,28165,E09000003,-24.75
905,2020-09-21,-14.0,-9.0,116.0,-36.0,-46.0,13.0,Barnet,28165,E09000003,-26.25
906,2020-09-22,-15.0,-12.0,111.0,-34.0,-45.0,13.0,Barnet,28165,E09000003,-26.5
907,2020-09-23,-19.0,-15.0,11.0,-38.0,-44.0,15.0,Barnet,28165,E09000003,-29.0
908,2020-09-24,-20.0,-11.0,36.0,-40.0,-44.0,15.0,Barnet,28165,E09000003,-28.75
909,2020-09-25,-20.0,-10.0,28.0,-38.0,-42.0,13.0,Barnet,28165,E09000003,-27.5
910,2020-09-28,-20.0,-18.0,72.0,-43.0,-50.0,13.0,Barnet,28165,E09000003,-32.75
911,2020-09-29,-16.0,-14.0,63.0,-38.0,-44.0,14.0,Barnet,28165,E09000003,-28.0
912,2020-09-30,-16.0,-15.0,21.0,-39.0,-43.0,15.0,Barnet,28165,E09000003,-28.25
913,2020-10-01,-15.0,-7.0,62.0,-39.0,-42.0,14.0,Barnet,28165,E09000003,-25.75
914,2020-10-02,-30.0,-18.0,-17.0,-42.0,-43.0,16.0,Barnet,28165,E09000003,-33.25
915,2020-10-05,-20.0,-10.0,42.0,-38.0,-45.0,14.0,Barnet,28165,E09000003,-28.25
916,2020-10-06,-17.0,-12.0,42.0,-37.0,-45.0,14.0,Barnet,28165,E09000003,-27.75
917,2020-10-07,-17.0,-11.0,52.0,-38.0,-44.0,14.0,Barnet,28165,E09000003,-27.5
918,2020-10-08,-22.0,-13.0,29.0,-41.0,-45.0,15.0,Barnet,28165,E09000003,-30.25
919,2020-10-09,-23.0,-10.0,23.0,-37.0,-41.0,13.0,Barnet,28165,E09000003,-27.75
920,2020-10-12,-24.0,-12.0,15.0,-40.0,-44.0,14.0,Barnet,28165,E09000003,-30.0
921,2020-10-13,-22.0,-14.0,20.0,-38.0,-43.0,15.0,Barnet,28165,E09000003,-29.25
922,2020-10-14,-19.0,-10.0,24.0,-37.0,-42.0,15.0,Barnet,28165,E09000003,-27.0
923,2020-10-15,-20.0,-7.0,31.0,-38.0,-42.0,14.0,Barnet,28165,E09000003,-26.75
924,2020-10-16,-19.0,-6.0,46.0,-36.0,-39.0,13.0,Barnet,28165,E09000003,-25.0
925,2020-10-19,-22.0,-7.0,58.0,-40.0,-43.0,15.0,Barnet,28165,E09000003,-28.0
926,2020-10-20,-22.0,-10.0,64.0,-39.0,-43.0,15.0,Barnet,28165,E09000003,-28.5
927,2020-10-21,-27.0,-15.0,-16.0,-42.0,-43.0,18.0,Barnet,28165,E09000003,-31.75
928,2020-10-22,-20.0,-5.0,70.0,-41.0,-42.0,15.0,Barnet,28165,E09000003,-27.0
929,2020-10-23,-21.0,-5.0,48.0,-40.0,-40.0,15.0,Barnet,28165,E09000003,-26.5
930,2020-10-26,-15.0,-8.0,58.0,-44.0,-51.0,16.0,Barnet,28165,E09000003,-29.5
931,2020-10-27,-20.0,-15.0,0.0,-45.0,-52.0,18.0,Barnet,28165,E09000003,-33.0
932,2020-10-28,-16.0,-9.0,34.0,-44.0,-50.0,17.0,Barnet,28165,E09000003,-29.75
933,2020-10-29,-21.0,-12.0,-4.0,-47.0,-51.0,18.0,Barnet,28165,E09000003,-32.75
934,2020-10-30,-20.0,-8.0,33.0,-43.0,-48.0,16.0,Barnet,28165,E09000003,-29.75
935,2020-11-02,-12.0,-3.0,26.0,-39.0,-42.0,14.0,Barnet,28165,E09000003,-24.0
936,2020-11-03,-4.0,-6.0,22.0,-35.0,-41.0,13.0,Barnet,28165,E09000003,-21.5
937,2020-11-04,4.0,-4.0,32.0,-33.0,-39.0,12.0,Barnet,28165,E09000003,-18.0
938,2020-11-05,-49.0,-10.0,43.0,-50.0,-48.0,20.0,Barnet,28165,E09000003,-39.25
939,2020-11-06,-51.0,-9.0,46.0,-50.0,-47.0,20.0,Barnet,28165,E09000003,-39.25
940,2020-11-09,-48.0,-12.0,50.0,-49.0,-49.0,19.0,Barnet,28165,E09000003,-39.5
941,2020-11-10,-45.0,-11.0,75.0,-47.0,-49.0,20.0,Barnet,28165,E09000003,-38.0
942,2020-11-11,-46.0,-11.0,37.0,-48.0,-49.0,21.0,Barnet,28165,E09000003,-38.5
943,2020-11-12,-46.0,-8.0,65.0,-50.0,-49.0,20.0,Barnet,28165,E09000003,-38.25
944,2020-11-13,-48.0,-8.0,54.0,-49.0,-47.0,20.0,Barnet,28165,E09000003,-38.0
945,2020-11-16,-48.0,-13.0,38.0,-50.0,-49.0,19.0,Barnet,28165,E09000003,-40.0
