,ReadingDateTime,NO2,PM2.5,SMA_3_NO2,SMA_5_NO2,SMA_7_NO2,SMA_10_NO2,SMA_20_NO2,SMA_30_NO2,SMA_45_NO2,SMA_3_PM2.5,SMA_5_PM2.5,SMA_7_PM2.5,SMA_10_PM2.5,SMA_20_PM2.5,SMA_30_PM2.5,SMA_45_PM2.5,NO2_pc_change_from_baseline,PM25_pc_change_from_baseline,AQindex_pc_change_from_baseline
459,2020-04-04,25.006185567010313,11.206451612903226,26.96326961626583,27.409396652991195,23.268616656898445,22.83271475053427,26.31246219191575,26.623227537172138,27.59924058807467,8.822580645161294,8.557681451612913,7.675576036866363,11.512782258064513,10.733174272971652,9.38140065982404,8.300532092749124,-33.04973669731886,-12.915190627556573,-22.982463662437716
460,2020-04-05,16.271874999999998,10.003225806451614,24.51674183848805,26.392955326460584,24.47680118070797,21.285008633512994,25.063816358582418,25.47711996914493,27.377295456061468,10.11935483870968,9.086451612903236,8.327822580645165,10.086975806451608,10.823960563294232,9.332237353372427,8.428919189523317,-36.180730612799024,-15.332642549861719,-25.75668658133037
461,2020-04-06,24.434375000000003,7.796774193548386,21.904145189003515,24.31921176975955,25.39331903785083,21.499077712460362,24.89449344191575,25.09483246914493,27.403037122728133,9.668817204301078,8.853548387096783,8.655486751152079,8.406653225806448,10.863018022971652,9.196675281036162,8.43335730885707,-36.56866098698652,-23.361206552439416,-29.96493376971297
462,2020-04-07,38.09583333333333,14.390322580645165,26.26736111111119,27.21608676975955,27.784997852233726,24.168239993162118,25.55382119105664,25.75709358025604,27.90347258294082,10.730107526881724,10.509032258064527,9.659907834101388,8.591935483870966,11.218443242913,9.48493855897686,8.563665130910625,-36.26036633082651,-26.555547467604846,-31.407956899215677
463,2020-04-08,43.80208333333334,32.4516129032258,35.444097222222304,29.522070446735494,29.070567930780612,27.766989993162117,26.27624114719699,26.296556964094425,28.39515804315351,18.212903225806457,15.16967741935485,13.015668202764981,11.293346774193546,12.350720857771261,10.363426665852062,9.194980434483991,-35.85485771982516,-24.196376389256113,-30.02561705454064
464,2020-04-09,40.67157894736842,36.731249999999996,40.856498538011785,32.65514912280712,31.507728018499908,30.032272887898955,27.376135884039098,27.01059276065654,28.788570908650588,27.857728494623657,20.274637096774203,17.38971774193549,14.416159274193543,13.902889418377322,11.480822499185393,9.927324710578269,-33.91271797967538,-16.72691384142887,-25.319815910552123
465,2020-04-10,32.89789473684211,26.634375000000002,39.123852339181376,35.98035307017554,31.597117988269694,31.18665419831786,28.162853537547868,27.351431676127035,28.912435236135966,31.93907930107527,23.60086693548388,19.88771601382489,16.343659274193545,14.882032410801562,12.237129622841307,10.428435821689378,-33.60417089532033,-12.287662092439778,-22.945916493880055
466,2020-04-11,37.97263157894736,20.215625,37.18070175438604,38.68800438596501,33.44946741854641,31.503608077862076,29.141380949828573,27.943574950980835,28.98322704900146,27.86041666666667,26.084637096774202,21.174740783410137,17.469092741935476,15.407207600195502,12.704317122841307,10.761074710578267,-33.07123749053517,-9.814583842833468,-21.44291066668432
467,2020-04-12,22.03124999999999,17.675,30.967258771929906,35.475087719298344,34.27223527568927,31.345587244528748,28.33539136649524,27.617220784314167,28.56975207650421,21.508333333333336,26.74157258064517,22.270708525345622,18.62530241935483,15.692321236559138,13.041118198110125,11.0200330439116,-34.25942137078478,-8.495126128580289,-21.377273749682534
468,2020-04-13,7.814285714285716,7.45,22.60605576441111,28.277528195488816,31.897936806301516,28.899799321111953,26.893105652209528,27.08789899499238,27.965273057173707,15.113541666666668,21.741250000000008,22.22116935483871,18.45546370967741,15.392633736559137,13.10434736477679,11.055487589366145,-35.95487141412564,-10.588861767342229,-23.271866590733936
469,2020-04-14,18.872164948453612,7.55,16.23923355424653,23.917645395705854,29.151698465604415,28.28639725925628,25.559556004895363,26.970440547695937,27.996730819215664,10.891666666666666,15.905000000000006,21.243980414746545,18.08981854838709,14.801300403225804,13.185389031443458,11.049997393287713,-37.51754230160991,-14.413291093706182,-25.965416697658043
470,2020-04-15,33.0734693877551,16.64375,19.9199733501649,23.952760325888455,27.619039330521808,29.966556698031788,25.625782665772476,26.698063138398883,28.325074583387998,10.547916666666664,13.906875000000005,18.98571428571429,18.75387096774193,14.420423387096772,13.467264031443458,11.30652517106549,-39.98335518311287,-18.554817940576896,-29.269086561844883
471,2020-04-16,41.500000000000014,31.42258064516129,31.148544778736333,24.658234010098987,27.737385195183467,31.673119198031788,26.586098455246162,27.154035360621105,28.45746515577857,18.538776881720427,16.14826612903226,18.227332949308764,21.11645161290322,14.761552419354837,14.280829219615502,11.88633251873574,-39.08027332623401,-18.969848944041033,-29.02506113513752
472,2020-04-17,17.769387755102034,9.374193548387098,30.78095238095247,23.805861561119396,25.57616991207774,29.640474640208662,26.904357316685473,26.916039007440656,27.855482975701154,19.14684139784946,14.488104838709683,15.761592741935491,20.61483870967741,14.60338709677419,14.3505750651678,11.927766210492013,-39.777549234535215,-22.458353158226664,-31.11795119638094
473,2020-04-18,19.936734693877547,12.628125,26.402040816326622,26.23035135703776,22.999613214210626,27.25393977626309,27.510464884712682,26.602140690219027,27.183600889533352,17.808299731182796,15.52372983870968,14.677664170506919,18.632489919354832,14.962918346774192,14.444643878299113,12.02241898826979,-40.89552474552046,-24.317467226223943,-32.6064959858722
474,2020-04-19,14.815306122448975,9.983870967741936,17.50714285714294,25.418979591836838,21.968764088846196,24.668312493771147,27.350292690835136,26.473528087283118,26.85901548148697,10.66206317204301,16.01050403225807,13.578931451612911,15.95775201612903,15.186955645161287,14.587843617627886,12.053171676441833,-41.28052473039485,-25.554902719558125,-33.41771372497649
475,2020-04-20,16.56907216494845,9.603225806451615,17.107037660425082,22.118100147275506,23.219447867512304,23.03543023658178,27.111042217449903,26.453712437225843,26.10154815091213,10.738407258064518,14.602399193548393,13.886535138248856,14.25463709677419,15.299148185483869,14.672900639459101,12.011507249918537,-41.60264598674447,-27.295788004250998,-34.449216995497736
476,2020-04-21,18.099999999999998,10.694117647058821,16.4947927624659,17.4381001472755,23.109138589161784,21.048167078687044,26.27588757827465,26.443642992781403,25.705925928689904,10.093738140417456,10.4567065939279,14.335694802114402,13.302486361480073,15.385789551707779,14.705633853957021,11.985517945105704,-42.266843062932224,-30.970945806320326,-36.61889443462628
477,2020-04-22,22.083000000000002,13.932352941176472,18.917357388316244,18.300822596255095,21.5390715337682,21.053342078687045,26.199464661607983,25.908041603892514,25.791592595356573,11.409898798228967,11.368338472485775,13.948352365139613,12.928221655597719,15.77676203747628,14.770954709571994,12.16751636063353,-44.3422844412781,-32.3629095108543,-38.3525969760662
